osm_id,name,ref,type,oneway,maxspeed,geometry1
30917621,,A4,motorway,1,0,"LINESTRING (12.1474888 45.550999, 12.1493414 45.5542327, 12.149513 45.5552544, 12.1501997 45.5608435, 12.150543 45.5625261, 12.1513155 45.564449, 12.1534923 45.5675191)"
30917788,,A4,motorway,1,0,"LINESTRING (12.1543196 45.5685351, 12.157152 45.5707582, 12.1598986 45.5725006, 12.1635893 45.5744232, 12.1689108 45.576586, 12.1881368 45.5836748, 12.2000673 45.5879996, 12.2040155 45.5890207, 12.2079637 45.5895013, 12.2116221 45.5895566, 12.216461 45.5891409, 12.2242716 45.5880597, 12.2294214 45.5873389)"
30917791,,A4,motorway,1,130,"LINESTRING (12.1540866 45.5686362, 12.1532067 45.5675653)"
30918036,,A4,motorway,1,130,"LINESTRING (12.1532067 45.5675653, 12.1510739 45.5645502, 12.150353 45.5626753, 12.1499581 45.5609927, 12.1492715 45.5555058, 12.1490827 45.5543639, 12.1472598 45.5510947)"
30918037,,A4,motorway,1,0,"LINESTRING (12.1534923 45.5675191, 12.1543196 45.5685351)"
30918261,,A4,motorway,1,0,"LINESTRING (12.2294214 45.5873389, 12.232683 45.5871587, 12.235324 45.5870586)"
30918262,,A4,motorway,1,130,"LINESTRING (12.2294202 45.5874941, 12.2165284 45.5893261, 12.2116961 45.5897657, 12.2078767 45.5896384, 12.20398 45.5891759, 12.1999888 45.5881788, 12.1880584 45.5838119, 12.168798 45.5766872, 12.1635194 45.5745784, 12.1598115 45.5727039, 12.1569963 45.5709014, 12.1540866 45.5686362)"
30918265,,A4,motorway,1,0,"LINESTRING (12.235324 45.5870586, 12.2370603 45.5869785, 12.2391203 45.5870986, 12.2417354 45.5875274, 12.2443483 45.5881205, 12.2482107 45.5893819, 12.2532823 45.591123, 12.2565439 45.5920239, 12.2593763 45.5925644, 12.2627237 45.5928047, 12.2662729 45.5927425)"
30918267,,A4,motorway,1,130,"LINESTRING (12.2353294 45.5872259, 12.2294202 45.5874941)"
30918458,,A4,motorway,1,130,"LINESTRING (12.2943023 45.5862227, 12.2911839 45.5876923, 12.2875619 45.5888275)"
30918459,,A4,motorway,1,0,"LINESTRING (12.2942787 45.586044, 12.2950454 45.5856519)"
30918460,,A4,motorway,1,130,"LINESTRING (12.2951044 45.585797, 12.2943023 45.5862227)"
30918461,,A4,motorway,1,0,"LINESTRING (12.2950454 45.5856519, 12.30212 45.5818726, 12.3040083 45.5809715, 12.3058966 45.5802507, 12.3078277 45.5796079, 12.3314741 45.5738825, 12.3332765 45.5734739, 12.3347357 45.5732817, 12.3367956 45.5731315, 12.3385122 45.5731255, 12.3400844 45.5731965, 12.3413017 45.5733718, 12.34296 45.5736672, 12.3458159 45.5744978)"
30920645,,A4,motorway,1,0,"LINESTRING (11.9253167 45.4258876, 11.9304175 45.4231554)"
30920648,,A4,motorway,1,0,"LINESTRING (11.9304175 45.4231554, 11.933891 45.4212685, 11.9365224 45.4199606, 11.9381776 45.4194543, 11.940307 45.4190886, 11.9422144 45.4190783, 11.9443404 45.4193536, 11.9454415 45.4195815)"
30920655,,A4,motorway,1,0,"LINESTRING (11.9254834 45.4260313, 11.9191131 45.4294342, 11.9028083 45.4359383, 11.8957075 45.438378)"
30920656,,A4,motorway,1,0,"LINESTRING (11.9304922 45.4233556, 11.9254834 45.4260313)"
30974571,,A4,motorway,1,0,"LINESTRING (12.2662729 45.5927425, 12.2691619 45.592434)"
30974572,,A4,motorway,1,130,"LINESTRING (12.2662974 45.5929349, 12.2627225 45.5929658, 12.2593408 45.5927016, 12.2564225 45.592179, 12.2532296 45.5913202, 12.2469897 45.5891579, 12.2443118 45.5882629, 12.2417303 45.5877142, 12.2391362 45.5872598, 12.2371106 45.5871337, 12.2353294 45.5872259)"
30974573,,A4,motorway,1,130,"LINESTRING (12.269216 45.5926274, 12.2662974 45.5929349)"
30974574,,A4,motorway,1,0,"LINESTRING (12.2691619 45.592434, 12.2738356 45.5914693, 12.287443 45.5886604)"
30976887,,A4,motorway,1,0,"LINESTRING (12.0068433 45.4322205, 12.0815519 45.4475625)"
30976889,,A4,motorway,1,0,"LINESTRING (12.0064364 45.4324853, 12.0050716 45.4322051)"
30976890,,A4,motorway,1,0,"LINESTRING (12.0050716 45.4322051, 11.9632367 45.423604)"
30976891,,A4,motorway,1,0,"LINESTRING (12.0054812 45.4319407, 12.0068433 45.4322205)"
31129194,,Autostrada Bolog,motorway,1,0,"LINESTRING (11.8636034 45.3394442, 11.869771 45.3403331)"
31129195,,Autostrada Bolog,motorway,1,0,"LINESTRING (11.869771 45.3403331, 11.8933822 45.343831, 11.9069843 45.3460065, 11.9190684 45.349093, 11.9321017 45.3524611)"
31129196,,Autostrada Bolog,motorway,1,0,"LINESTRING (11.8636057 45.3395274, 11.8582713 45.3392779, 11.8484115 45.3391331, 11.8460297 45.339117, 11.8446993 45.3390848)"
31129197,,Autostrada Bolog,motorway,1,0,"LINESTRING (11.8697329 45.3404064, 11.8636057 45.3395274)"
31129206,,Autostrada Bolog,motorway,1,0,"LINESTRING (11.9320582 45.3525243, 11.9189493 45.3491312, 11.9069674 45.3460729, 11.8933718 45.3439012, 11.8697329 45.3404064)"
31129207,,Autostrada Bolog,motorway,1,0,"LINESTRING (11.9362528 45.3536129, 11.9320582 45.3525243)"
31129209,,Autostrada Bolog,motorway,1,0,"LINESTRING (11.9321017 45.3524611, 11.9363145 45.3535528)"
31129211,,Autostrada Bolog,motorway,1,0,"LINESTRING (11.9363145 45.3535528, 11.9410627 45.3565573, 11.9437047 45.358605, 11.9457122 45.3614081, 11.9523402 45.3774546)"
31244684,,Autostrada Bolog,motorway,1,0,"LINESTRING (11.7918835 45.2801373, 11.7866992 45.2745777, 11.7854547 45.2731186, 11.7841565 45.2712356, 11.7832445 45.2695888, 11.7810129 45.2652007, 11.7765605 45.2566417, 11.7755573 45.2546462, 11.7751443 45.2536886, 11.7747366 45.2521866, 11.7745756 45.2510279, 11.774522 45.2490323, 11.7745194 45.2421652, 11.7745262 45.2413976, 11.7745177 45.2403944, 11.774522 45.2384054, 11.7745647 45.2253431, 11.77464 45.207222, 11.7746668 45.2029332, 11.7748009 45.1984459, 11.7754339 45.1933765, 11.7757987 45.1903724, 11.776142 45.1875185, 11.7763995 45.1836776, 11.7762493 45.1782166, 11.7759275 45.1687109, 11.7754339 45.1537871, 11.7749019 45.1355441, 11.7745005 45.132839, 11.7739426 45.1301836, 11.7730521 45.1258546, 11.7728161 45.1248568, 11.7724942 45.1238536, 11.7720758 45.1229309)"
31244698,,Autostrada Bolog,motorway,1,0,"LINESTRING (11.7925182 45.28082, 11.7918835 45.2801373)"
31244810,,Autostrada Bolog,motorway,1,0,"LINESTRING (11.7919714 45.2800881, 11.7925093 45.2806652)"
31244815,,Autostrada Bolog,motorway,1,0,"LINESTRING (11.7925093 45.2806652, 11.7953145 45.2836543, 11.7986511 45.2872592, 11.8002497 45.2889865, 11.8012583 45.2899843, 11.802138 45.2907675, 11.8034577 45.291894, 11.8085231 45.296112, 11.8127123 45.2995126, 11.8161965 45.3024409)"
31293364,,Autostrada Bolog,motorway,1,0,"LINESTRING (11.8401074 45.3343695, 11.8341314 45.3268647, 11.8315666 45.3235383, 11.8298291 45.3210174, 11.82406 45.3124883, 11.8209593 45.3080112, 11.8196797 45.3061634, 11.8190252 45.3053051, 11.8182907 45.3045116)"
31293403,,Autostrada Bolog,motorway,1,0,"LINESTRING (11.8184029 45.3044414, 11.8191432 45.3052407, 11.8198299 45.3061312, 11.8211388 45.3079926, 11.8226687 45.3102581, 11.8300008 45.3209799, 11.8316852 45.3234743, 11.8342709 45.3268217, 11.8366205 45.3297346, 11.8392683 45.3331004, 11.8402683 45.3343319)"
31293469,,Autostrada Bolog,motorway,1,0,"LINESTRING (11.8161965 45.3024409, 11.8168258 45.3029823)"
31293470,,Autostrada Bolog,motorway,1,0,"LINESTRING (11.8168258 45.3029823, 11.8178838 45.3039612)"
31293471,,Autostrada Bolog,motorway,1,0,"LINESTRING (11.8160706 45.3024899, 11.8083393 45.2961426, 11.8051528 45.293439, 11.8022346 45.2910411, 11.8010866 45.2900165, 11.8001317 45.2890455, 11.7985224 45.2872967, 11.7951857 45.2836972, 11.7925182 45.28082)"
31293472,,Autostrada Bolog,motorway,1,0,"LINESTRING (11.8167292 45.3030306, 11.8160706 45.3024899)"
31415917,A4,A4,motorway,0,0,"LINESTRING (8.241116 45.4397762, 8.2359104 45.4388599, 8.2288434 45.4376159, 8.2271096 45.4372365, 8.2224554 45.4361388, 8.2194278 45.43552, 8.2135226 45.4338637, 8.2082968 45.432254, 8.2010269 45.429736, 8.1961329 45.4277256, 8.1909749 45.4253294, 8.1859185 45.4225067, 8.1804965 45.418953, 8.1769428 45.4164958, 8.1732469 45.4138153, 8.1695104 45.4108708, 8.166444 45.4079466, 8.1627076 45.4044944, 8.1583619 45.4004533, 8.15361 45.3960264, 8.1490207 45.3918025, 8.1421569 45.3855074, 8.1420522 45.3854128, 8.1347233 45.3786205, 8.1337363 45.3777222, 8.130758 45.375003, 8.1201202 45.3652361, 8.1193478 45.3644884, 8.1187555 45.3639637, 8.1166784 45.3620158, 8.1031429 45.3495129, 8.1003448 45.3469673, 8.0960876 45.3429979, 8.0925943 45.339897, 8.0877964 45.3353781, 8.0814964 45.3295615, 8.0737144 45.3223938, 8.0732828 45.3219954, 8.0658952 45.3151756, 8.0612833 45.3109009, 8.0481512 45.2988153, 8.0374224 45.2889432, 8.0364662 45.2880514, 8.0340235 45.2857729, 8.0284359 45.2806699, 8.0158703 45.2691578, 8.0059214 45.2602255, 8.0021019 45.2570234, 7.9978533 45.2540024, 7.9912873 45.250105, 7.9850044 45.2469326, 7.9816788 45.2456573, 7.9748249 45.2430287, 7.9640618 45.2395476, 7.9581249 45.2374659, 7.9550066 45.2363686, 7.9487067 45.2340355, 7.927146 45.2252222)"
31415919,A4,A4,motorway,0,0,"LINESTRING (8.2424471 45.4400424, 8.2418286 45.4399176, 8.241116 45.4397762)"
31739110,,A4,motorway,1,0,"LINESTRING (9.9004311 45.6231339, 9.8966356 45.6239716, 9.894401 45.6244568, 9.8914503 45.6251815, 9.8617277 45.6317352)"
31739111,,A4,motorway,1,0,"LINESTRING (9.9003583 45.6230409, 9.9040736 45.6222792)"
31739112,,A4,motorway,1,0,"LINESTRING (9.9040736 45.6222792, 9.9111359 45.62071, 9.9145792 45.6199243, 9.9190282 45.6189381, 9.9211801 45.6183434, 9.921898 45.6181019, 9.9233834 45.617578, 9.9249756 45.6169267, 9.9279257 45.6155131, 9.9634328 45.5950465, 9.9686034 45.5920537, 9.983847 45.5832723, 9.9860124 45.5820964, 9.9879868 45.5812085, 9.990161 45.5803881, 9.9923118 45.57977, 9.9940044 45.5794374, 10.0058075 45.5772685, 10.009168 45.576651, 10.0133602 45.5758868, 10.0189494 45.574786, 10.0229646 45.5739819, 10.0279546 45.5730729, 10.0397742 45.570949, 10.049177 45.5691796, 10.0650317 45.5662525, 10.0796298 45.5635303, 10.0853463 45.56242, 10.0871118 45.5620109, 10.0897041 45.5612142, 10.0917838 45.5604615, 10.0940296 45.5595244, 10.0986794 45.5572995, 10.1087173 45.5523428, 10.1220359 45.54566, 10.1273295 45.5432019, 10.1328971 45.5404589, 10.1455244 45.5342461, 10.1470925 45.5334432, 10.1507425 45.5318389, 10.1518219 45.5314324, 10.1579301 45.5286775, 10.1648193 45.525471, 10.1667138 45.5246331, 10.1674251 45.5243227, 10.1713626 45.5226044, 10.1731876 45.5219794, 10.174578 45.5215867, 10.1773012 45.5209976, 10.1797344 45.5206479, 10.1821021 45.5204318, 10.1889627 45.519633, 10.1933609 45.5191516, 10.1964234 45.518819, 10.1983085 45.5185293, 10.2000914 45.5180808, 10.201028 45.517718, 10.2199657 45.5089556, 10.2224404 45.5079342, 10.2244643 45.507308, 10.2270905 45.5067044, 10.2284226 45.5064679, 10.2309416 45.5061212, 10.2333364 45.505843, 10.2351791 45.5054663, 10.237272 45.5050063, 10.2406904 45.5042175, 10.2425387 45.5038042)"
31739113,,A4,motorway,1,0,"LINESTRING (9.9041045 45.6223735, 9.9004311 45.6231339)"
31991855,,A4,motorway,1,0,"LINESTRING (9.1645723 45.5370857, 9.1643585 45.5369842)"
31991856,,A4,motorway,1,0,"LINESTRING (9.1643585 45.5369842, 9.1637574 45.5367079, 9.1625257 45.5361154)"
31991857,,A4,motorway,1,0,"LINESTRING (9.1644869 45.5369248, 9.1646829 45.5370215)"
31991859,,A4,motorway,1,0,"LINESTRING (9.1646829 45.5370215, 9.1660372 45.5376544, 9.1684768 45.5388075, 9.1712196 45.5398174)"
31991933,,A4,motorway,1,0,"LINESTRING (9.1622799 45.5358707, 9.1626019 45.5360251)"
31991934,,A4,motorway,1,0,"LINESTRING (9.1626019 45.5360251, 9.1626827 45.5360619, 9.1644869 45.5369248)"
31991935,,A4,motorway,1,0,"LINESTRING (9.1625257 45.5361154, 9.1622299 45.5359718)"
31991936,,A4,motorway,1,0,"LINESTRING (9.1622299 45.5359718, 9.1613922 45.5355719, 9.1609891 45.5353833)"
32060349,,A4,motorway,1,0,"LINESTRING (10.2377348 45.5051067, 10.2352411 45.5056648, 10.2326695 45.5061214, 10.2305738 45.5063814, 10.2284799 45.5066838, 10.2271104 45.5069113, 10.2245194 45.5075346, 10.222506 45.5081425, 10.2200464 45.5091534, 10.2010954 45.5178625, 10.2001627 45.518206, 10.1983637 45.518682, 10.1964366 45.5189854, 10.1934084 45.5193273, 10.1889493 45.5198602, 10.1821474 45.5206092, 10.1797192 45.5208591, 10.17733 45.521205, 10.1746526 45.52181, 10.1732615 45.5222027, 10.1714765 45.5228182, 10.1675748 45.5245004, 10.1648983 45.5256465, 10.1579987 45.5288402, 10.1519141 45.5315788, 10.1509715 45.5320394, 10.1472499 45.5337139, 10.1456382 45.5344156, 10.1330191 45.5406124, 10.1273983 45.5433747, 10.1221336 45.5458132, 10.108817 45.5524594, 10.098754 45.5574389, 10.0941018 45.5596749, 10.0919038 45.5605937, 10.0897585 45.5613659, 10.0871777 45.5621562, 10.0853827 45.5625908, 10.0796811 45.563689, 10.0713914 45.5652385, 10.0688511 45.5657223, 10.0650862 45.5664127, 10.0492213 45.5693401, 10.0398061 45.5710609, 10.0280177 45.5732296, 10.0229975 45.5741681, 10.0190084 45.574967, 10.0134053 45.5760821, 10.0092358 45.5768507, 10.0063817 45.5773716, 9.9940789 45.5796262, 9.9923582 45.5799876, 9.9902667 45.5805796, 9.988079 45.581353, 9.9861361 45.5822461, 9.9840032 45.583396, 9.9680672 45.5925718, 9.963586 45.5951447, 9.9280296 45.6156304, 9.925 45.617052, 9.923096 45.6178426, 9.9218816 45.6182666, 9.9203605 45.618717, 9.9190446 45.6190382, 9.9146271 45.6200382, 9.9111615 45.6208311, 9.9043879 45.6223122, 9.9041045 45.6223735)"
33176484,A4,A4,motorway,1,0,"LINESTRING (8.0099554 45.2632462, 8.0233633 45.2756691, 8.0294573 45.2813826, 8.0319292 45.2835808, 8.0351221 45.286564, 8.0379116 45.2891485, 8.0416281 45.2925783, 8.0481941 45.29861, 8.0525543 45.3026368, 8.0560476 45.3058122, 8.0611202 45.3105327, 8.0661499 45.315126, 8.0710766 45.3197733, 8.0777714 45.3258986, 8.0816337 45.3294408, 8.088277 45.3355591, 8.0924141 45.3393902, 8.1066534 45.3525288, 8.114742 45.3599821, 8.1187674 45.3636608, 8.1232016 45.3677809, 8.1264388 45.3707856, 8.1288163 45.3729744, 8.1309211 45.3748643, 8.1354443 45.3790606, 8.1377341 45.3812161, 8.1419913 45.3850562, 8.1428423 45.3858445, 8.1477505 45.3903909, 8.150171 45.392591, 8.1525399 45.3947367, 8.1546599 45.3967859, 8.1565568 45.3984373, 8.1596896 45.4013361, 8.1633717 45.4047349, 8.1657922 45.4069947, 8.1703069 45.4110138, 8.1736285 45.413677, 8.1770531 45.4162738, 8.180392 45.418527, 8.1835849 45.4206838, 8.1869065 45.4224188, 8.1932408 45.4260333, 8.1979787 45.4282379, 8.201944 45.4298041, 8.2077719 45.4318339, 8.212836 45.4334542, 8.2175051 45.4347611, 8.2224061 45.4359537, 8.2238903 45.4362728, 8.229324 45.4374413, 8.2341306 45.4382664, 8.2373652 45.4388299, 8.2403533 45.4393504, 8.2465932 45.4403983, 8.2543694 45.441657, 8.2605492 45.4426867, 8.2746941 45.4450413, 8.2813203 45.4460409, 8.288573 45.4472814, 8.2956626 45.4484496, 8.3023402 45.4496057, 8.3098332 45.4507859, 8.320193 45.452532, 8.3332993 45.4546513, 8.3400284 45.4557955, 8.3428952 45.4562829, 8.3501479 45.4574871, 8.3521516 45.4578125, 8.3558556 45.4584142, 8.3641383 45.4597688, 8.3691336 45.460425, 8.3749873 45.4609668, 8.3809525 45.4614123, 8.3874928 45.4617253, 8.3960072 45.4622129, 8.407397 45.462833, 8.4190356 45.463423, 8.4293525 45.4639407, 8.4361073 45.464338, 8.4372552 45.4643671, 8.4403276 45.4646263, 8.4436693 45.4648361, 8.4475975 45.465101, 8.4495287 45.4652094, 8.4522839 45.4654622, 8.4561815 45.4657707, 8.4608753 45.4660878, 8.4637281 45.4663152, 8.4834457 45.4677956, 8.5073385 45.4695854)"
33176490,A4,A4,motorway,1,0,"LINESTRING (7.7295192 45.1322154, 7.7305037 45.1326679, 7.7308718 45.1328574, 7.7321472 45.1334351, 7.7343145 45.1345886, 7.7374574 45.1362583, 7.740453 45.1376333, 7.7437923 45.1393521, 7.749096 45.1420039, 7.7558238 45.1452942, 7.7638284 45.1492228, 7.7720294 45.1534461, 7.783226 45.1589462, 7.7996281 45.1670981, 7.8083202 45.1714196, 7.8236419 45.1789822, 7.8327269 45.1835493, 7.8483827 45.1913079, 7.8497818 45.191943, 7.8528974 45.1933765, 7.8567255 45.1950036, 7.871915 45.2017192, 7.8772007 45.2040046, 7.8800069 45.2052178, 7.8867948 45.2081524, 7.8967146 45.212523, 7.9102684 45.2180722, 7.9182881 45.2213331, 7.9227418 45.2231303, 7.9272747 45.225053, 7.9487581 45.2337152, 7.9551783 45.2361752, 7.9642935 45.2392575, 7.9750824 45.2427628, 7.9852963 45.2466727, 7.9916306 45.2498633, 7.9982825 45.2537607, 8.002574 45.2567213, 8.0065222 45.2600745, 8.0099554 45.2632462)"
33498883,,A4,motorway,1,0,"LINESTRING (10.673388 45.430159, 10.6736997 45.4301407)"
33498884,,A4,motorway,1,0,"LINESTRING (10.6736997 45.4301407, 10.6826256 45.4295209, 10.6877482 45.4292113, 10.6897571 45.4291563, 10.6995975 45.4292488)"
33498885,A4,A4,motorway,1,130,"LINESTRING (10.6736942 45.4302451, 10.6733847 45.4302618)"
33848286,A4,A4,motorway,1,130,"LINESTRING (10.7029093 45.4293844, 10.6995499 45.4293808)"
33848287,A4,A4,motorway,1,130,"LINESTRING (10.6995499 45.4293808, 10.695759 45.4293612, 10.6897049 45.4293042, 10.6877521 45.429332, 10.6826045 45.4296573, 10.6736942 45.4302451)"
33848288,,A4,motorway,1,0,"LINESTRING (10.6995975 45.4292488, 10.7029741 45.4292533)"
33848289,,A4,motorway,1,0,"LINESTRING (10.7029741 45.4292533, 10.7086122 45.4292967, 10.710096 45.4293182, 10.7126162 45.4293233, 10.719847 45.4293907, 10.7280397 45.4293598, 10.7309437 45.4292165, 10.7358949 45.428693, 10.7402376 45.4282487, 10.7507538 45.4272006, 10.7571103 45.4265375, 10.7634308 45.4259041, 10.7670989 45.4255064, 10.7704575 45.425076, 10.7724243 45.4246163, 10.7743561 45.4240858, 10.7761533 45.4234624, 10.7822892 45.4210871, 10.7874847 45.4194277, 10.792402 45.4183038, 10.7951403 45.4178118, 10.7995097 45.4173046, 10.804041 45.4168267, 10.8080247 45.4163839, 10.8105231 45.4162111, 10.8124426 45.4161914, 10.8144867 45.4162492, 10.8188977 45.4165771, 10.8240498 45.4169369, 10.8359065 45.4177721, 10.8385431 45.4177987)"
34373912,,A4,motorway,1,0,"LINESTRING (12.3458159 45.5744978, 12.3461908 45.5747034, 12.3530043 45.5784404, 12.3556215 45.5800825, 12.3584251 45.5819564, 12.3595259 45.5827165)"
34427441,,A4,motorway,1,0,"LINESTRING (9.2685782 45.5562167, 9.2650842 45.5557033, 9.2633392 45.5554462, 9.2566987 45.5544129, 9.2485639 45.5531892, 9.2458198 45.5527927, 9.2400516 45.5519165, 9.2374926 45.551527, 9.2305323 45.5506176, 9.2251959 45.5497556, 9.221796 45.5492261, 9.2201427 45.5489916, 9.2177541 45.5487849, 9.2168065 45.5487659)"
34570212,,A4,motorway,1,0,"LINESTRING (11.8621788 45.4456497, 11.8628815 45.4455201)"
34570213,,A4,motorway,1,0,"LINESTRING (11.8628815 45.4455201, 11.8629239 45.4455112, 11.8647875 45.4451756, 11.8703678 45.4441148)"
35304146,,A4,motorway,1,130,"LINESTRING (12.2875619 45.5888275, 12.2738375 45.5917032, 12.271194 45.5922571, 12.269216 45.5926274)"
35304148,,A4,motorway,1,0,"LINESTRING (12.287443 45.5886604, 12.2910478 45.5875792, 12.2921472 45.5870568, 12.2942787 45.586044)"
35342258,,A4,motorway,1,0,"LINESTRING (9.6648172 45.6686442, 9.6644898 45.6684575)"
35342259,,A4,motorway,1,0,"LINESTRING (9.6644898 45.6684575, 9.6594062 45.6656608)"
35342260,,A4,motorway,1,0,"LINESTRING (9.66462 45.6683728, 9.664942 45.6685572)"
35342261,,A4,motorway,1,0,"LINESTRING (9.664942 45.6685572, 9.6659877 45.6691101, 9.6669137 45.6694644, 9.6676883 45.6696729, 9.6683806 45.669797, 9.6692831 45.6698864, 9.6704104 45.6698276, 9.6718687 45.6695827, 9.6762353 45.6687921, 9.6875643 45.6666822, 9.6904604 45.6661433, 9.7075512 45.6629753, 9.7475181 45.6555113, 9.7512824 45.6548561, 9.7525695 45.6546384, 9.7676707 45.6520738, 9.7702688 45.6515988, 9.7767453 45.65022, 9.817838 45.6412515, 9.8371308 45.6369733, 9.8543527 45.6332164, 9.8567689 45.6326913, 9.8614033 45.63169)"
35342264,,A4,motorway,1,0,"LINESTRING (9.6594062 45.6656608, 9.6590643 45.6654805)"
35342265,,A4,motorway,1,0,"LINESTRING (9.6590643 45.6654805, 9.6479213 45.6594026, 9.6215923 45.6447382, 9.6192909 45.6434742, 9.6142216 45.6406453)"
35342266,,A4,motorway,1,0,"LINESTRING (9.6589327 45.6652294, 9.6593316 45.6654551)"
35342267,,A4,motorway,1,0,"LINESTRING (9.6593316 45.6654551, 9.6622624 45.6670881)"
35769294,,A4,motorway,1,0,"LINESTRING (9.6142216 45.6406453, 9.6138943 45.6404626)"
35769295,,A4,motorway,1,0,"LINESTRING (9.6138943 45.6404626, 9.6132908 45.6401258)"
35769296,,A4,motorway,1,130,"LINESTRING (9.6141582 45.6403688, 9.6144746 45.6405442)"
35769297,,A4,motorway,1,0,"LINESTRING (9.6144746 45.6405442, 9.6183528 45.6426947, 9.6203573 45.6438092, 9.6341741 45.6514786, 9.6481009 45.6592005, 9.6589327 45.6652294)"
36192765,,A4,motorway,1,0,"LINESTRING (9.6132908 45.6401258, 9.6130929 45.6400154)"
36192766,,A4,motorway,1,0,"LINESTRING (9.6130929 45.6400154, 9.6105749 45.6386154)"
36192767,,A4,motorway,1,0,"LINESTRING (9.6133155 45.6399015, 9.6134732 45.6399889)"
36192768,,A4,motorway,1,0,"LINESTRING (9.6134732 45.6399889, 9.6141582 45.6403688)"
36192769,,A4,motorway,1,0,"LINESTRING (9.6098219 45.637978, 9.6103569 45.6382875)"
36192770,,A4,motorway,1,0,"LINESTRING (9.6103569 45.6382875, 9.6133155 45.6399015)"
36192771,,A4,motorway,1,0,"LINESTRING (9.6105749 45.6386154, 9.6100399 45.6383152)"
36192772,,A4,motorway,1,0,"LINESTRING (9.6100399 45.6383152, 9.6005177 45.6329971, 9.5971778 45.631133, 9.5883196 45.6261885)"
37054148,,Autostrada Bolog,motorway,1,0,"LINESTRING (11.8177672 45.3040105, 11.8167292 45.3030306)"
37054149,,Autostrada Bolog,motorway,1,0,"LINESTRING (11.8182907 45.3045116, 11.8177672 45.3040105)"
37054154,,Autostrada Bolog,motorway,1,0,"LINESTRING (11.8184029 45.3044414, 11.8191432 45.3052407, 11.8198299 45.3061312, 11.8211388 45.3079926, 11.8226687 45.3102581, 11.8300008 45.3209799, 11.8316852 45.3234743, 11.8342709 45.3268217, 11.8366205 45.3297346, 11.8392683 45.3331004, 11.8402683 45.3343319)"
37054171,,Autostrada Bolog,motorway,1,0,"LINESTRING (11.8178838 45.3039612, 11.8184029 45.3044414)"
37232763,Brenner Autobahn,A13,motorway,1,0,"LINESTRING (11.5050618 47.0191375, 11.5060143 47.0183907, 11.5064102 47.0179727, 11.506743 47.0173725, 11.5068638 47.0169943, 11.5068993 47.0165951, 11.5068552 47.0162647)"
